Menjar;Skimmer;escumadora
Menjar;Whisk;batre
Menjar;Knead;pastar
Menjar;Parsley;julivert
Menjar;Pumpkin;carbassa
Menjar;Zucchini;carbassa
Caracter;Compelling;Convincent
Caracter;Consistent;Coherent
Caracter;Cultured;Culte
Caracter;Docile;Dòcil
Caracter;Eloquent;Eloqüent
Caracter;Fearful;Poruc / Espantadís
Caracter;Frank;Franc
Caracter;Jealous;Gelós
Caracter;Modest;Modest
Caracter;Outstanding;Excepcional
Caracter;Reasonable;Raonable
Caracter;Respectful;Respectius
Caracter;Sleepyhead;Dormilega
Caracter;Sloven;Desaliat / Deixat
Caracter;Sluggish;  Mandrós
Caracter;Sly;Astut
Caracter;Stingy;Tacaany
Caracter;Temper;Caràcter / Temperament
Caracter;Trait;Tret
Caracter;Carefree;Despreocupat
Caracter;Thrifty;Estalviador
Caracter;Hilarious;Divertidíssim
Caracter;Attentive;Atent
Caracter;Hostile;Hostil
Caracter;Arrogant;Arrogant
Sentiments;Disgusted;Disgustat / Fàstic
Sentiments;Wonderful;Meravellós
Sentiments;Euphoria;Eufòria
Sentiments;Amazing;Increïble
Sentiments;Intimacy;Intimitat
Sentiments;Relaxing;Relaxant
Sentiments;Attractive;Atractiu
Sentiments;Envious;Envejós
Sentiments;Disappointed;Decebut
Sentiments;Hopeless;Desesperançat
Sentiments;Indifferent;Indiferent
Sentiments;Uneasy;Inquiet
Sentiments;Worthless;Sense valor
Sentiments;Tempted;Temptat
Sentiments;Scared;Espantat
Sentiments;Thirsty;Assedegat
Sentiments;Exhausted;Esgotat
Sentiments;Frightened;Atemorit / Espantat
Sentiments;Dissatisfied;Insatisfet
Sentiments;Amazed;astorat / al·lucinant
Sentiments;Annoyed;molest / emprenyat
Sentiments;Anxious;ansis
Sentiments;Ashamed;avergonyit
Sentiments;Astonished;astorat / sorprès
Sentiments;Bewildered;desconcertat
Sentiments;Bitter;amarg / ressentit
Sentiments;Delighted;encantat
Sentiments;Eager;delids / entusiasmat
Sentiments;Fed Up;fart
Sentiments;Gloomy;melancòlic / tètric
Sentiments;Heartbroken;desconsolat / cor trencat
Sentiments;Homesick;enyorança
Sentiments;Overwhelmed;aclaparat
Sentiments;Puzzled;estranyat / confús
Sentiments;Thrilled;emocionat
Sentiments;Weary;fatigat / cansat
Sentiments;Greedy;codicis
Treball;Lunch Time;Hora de dinar
Treball;Managing Director;Director general
Treball;Occupation;Ocupació
Treball;Pay Rise;Augment de sou
Treball;Perk;Benefici / Extra
Treball;Professional;Professional
Treball;Retirement;Jubilació
Treball;Selection;Selecció
Treball;Self-Employed;Autònom
Treball;Fill Out;Omplir / Replena
Treball;Volunteer;Voluntari
Treball;Well-Paid;Ben pagat
Treball;Work Experience;Experiència laboral
Treball;Working Hours;Horari laboral
Treball;Workload;Càrrega de treball
Treball;Workplace;Lloc de treball
Treball;Challenge;Repte / Desafiament
Treball;Human Resources;Recursos Humans
Treball;Work Abroad;Treballar a l'estranger
Treball;Team Building;Treball en equip
Treball;Payroll;Nòmina
Treball;Job Satisfaction;Satisfacció laboral
Treball;Unemployed;Aturat / Desocupat
Treball;Blue-Collar;Obrer / Treballador manual
Treball;Be Bombarded With;Estar bombardejat amb
Treball;Accountant;comptable
Treball;Bricklayer;paleta
Treball;Butcher;carnisser
Treball;Cashier;caixer
Treball;Dressmaker;modista
Treball;Fishmonger;peixater
Treball;Headmaster;director d'escola
Treball;Lifeguard;socorrista
Treball;Plumber;fontaner / llauner
Treball;Porter;porter / mossos
Treball;Carpenter;fuster
Treball;Electrician;electricista
Medi Ambient;Wildlife;Vida salvatge
Medi Ambient;Renewable;Renovable
Medi Ambient;Pollutant;Contaminant
Medi Ambient;Overpopulation;Sobrepoblaci
Medi Ambient;Organic;Orgànic
Medi Ambient;Layer;Capa
Medi Ambient;Global Warming;Escalfament global
Medi Ambient;Greenhouse;Hivernacle
Medi Ambient;Environmentalist;Ecologista
Medi Ambient;Emission;Emissió
Medi Ambient;Disposable;D'un sol ús
Medi Ambient;Biodegradable;Biodegradable
Medi Ambient;Carbon Footprint;Petjada de carboni
Medi Ambient;Acid Rain;Pluja àcida
Medi Ambient;Toxic Waste;Residus tòxics
Medi Ambient;Ozone;Oz
Medi Ambient;Pesticide;Pesticida
Medi Ambient;Ecosystem;Ecosistema
Medi Ambient;Deforestation;Desforestació
Medi Ambient;Drought;sequera
Medi Ambient;Flood;inundació
Medi Ambient;Frost;gelada / escarxa
Medi Ambient;Mist;boirina
Medi Ambient;Dew;rosada / ros
Medi Ambient;Hail;calamarsa / pedra
Cos;Cuticle;Cutícula
Cos;Fatigue;Fatiga
Cos;Pancreas;Pàncrees
Cos;Ring Finger;Dit anular
Cos;Chin;ment / barbeta
Cos;Eyelid;parpella
Cos;Forearm;avantbraç
Cos;Forehead;front
Cos;Heel;tal
Cos;Jaw;mandíbula
Cos;Joint;articulació
Cos;Little Finger;dit menovell / dit xic
Cos;Liver;fetge
Cos;Kidney;ronyó
Cos;Nostril;forat del nas
Cos;Skull;crani
Cos;Thumb;polze
Cos;Blood Vessel;vas sanguini
Cos;Waist;cintura
Cos;Buttocks;nalgues / cul
Cos;Spine;columna vertebral
Cos;Biceps;bíceps
Cos;Breast;pit / seny
Cos;Vein;vena
Cos;Artery;artèria
Cos;Flank;costat
Cos;Skeleton;esquelet
Cos;Bronchus;bronqui
Cos;Cheekbone;pòmul / os de la galta
Cos;Trachea;tràquea
Expressions;Come Up;Proposar
Expressions;Be Beat;Estar esgotat
Expressions;Hang Out;Passar l'estona
Expressions;Chill Out;Relaxar-se
Expressions;Be Amped;Estar entusiasmat
Esports;Hang-Gliding;ala delta
Esports;Hiking;senderisme
Esports;Scuba Diving;submarinisme
Esports;Weightlifting;halterofília
Esports;Rowing;rem
Esports;Wrestling;lluita lliure
Relacions;Acquaintance;conegut / coneguda
Relacions;Toddler;nen que comença a caminar
Relacions;Widow;vídua
Relacions;Guardiã N;tutor / guardi
